"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","do_trial","470","1882482","0.0-245.0-0.0","42","","","","","","","","49","1,1,0","4","mountain","177","probe-98","0.6959766496575419","0.07276110871277673","0.09976100264157517","1","","","","","","","",""
"","html-keyboard-response","471","1883484","0.0-245.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","472","1888506","0.0-246.0-0.0","483.69999998807907","","","","","","","","49","1,0,0","4","mountain","178","probe-210","0.6163812450100483","0.08501393675724149","0.08054077926216088","1","","","","","","","",""
"","html-keyboard-response","473","1889507","0.0-246.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","474","1894962","0.0-247.0-0.0","912.4000000059605","","","","","","","","49","1,0,0","4","mountain","179","probe-137","0.4746838351841309","0.08897858221107643","0.16310559141607278","1","","","","","","","",""
"","html-keyboard-response","475","1895969","0.0-247.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","476","1901521","0.0-248.0-0.0","1011.4000000059605","","","","","","","","49","1,0,0","4","mountain","180","probe-34","0.43571919006367965","0.06119748262229635","0.12981224865510327","1","","","","","","","",""
"","html-keyboard-response","477","1902524","0.0-248.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","478","1907889","0.0-249.0-0.0","823.1000000089407","","","","","","","","49","1,0,0","4","mountain","181","probe-213","0.3971347962614054","0.09308127185502109","0.1848741688695884","1","","","","","","","",""
"","html-keyboard-response","479","1908892","0.0-249.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","480","1913840","0.0-250.0-0.0","403.90000000596046","","","","","","","","49","1,0,0","4","mountain","182","probe-67","0.48643935247049225","0.10296518756582979","0.10163738318639955","1","","","","","","","",""
"","html-keyboard-response","481","1914844","0.0-250.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","482","1920364","0.0-251.0-0.0","979","","","","","","","","49","1,0,0","4","mountain","183","probe-222","0.5493203189308645","0.06057957152786496","0.2073002461171792","1","","","","","","","",""
"","html-keyboard-response","483","1921370","0.0-251.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","484","1926755","0.0-252.0-0.0","847.6000000089407","","","","","","","","49","0,0,0","4","mountain","184","probe-198","0.5700099531928698","0.06782342082845128","0.13709002060726347","0","","","","","","","",""
"","html-keyboard-response","485","1927762","0.0-252.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","486","1933033","0.0-253.0-0.0","729.7000000029802","","","","","","","","49","1,0,0","4","mountain","185","probe-87","0.5157499255638495","0.07027986921755126","0.1441473117332431","1","","","","","","","",""
"","html-keyboard-response","487","1934038","0.0-253.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","488","1939371","0.0-254.0-0.0","794.5","","","","","","","","49","0,0,0","4","mountain","186","probe-81","0.6241872659607326","0.09008245096346204","0.1979683628333989","0","","","","","","","",""
"","html-keyboard-response","489","1940378","0.0-254.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","490","1945654","0.0-255.0-0.0","732.8999999910593","","","","","","","","49","1,1,1","4","mountain","187","probe-91","0.529957527393772","0.16921842359281006","0.27959829486240734","1","","","","","","","",""
"","html-keyboard-response","491","1946661","0.0-255.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","492","1951698","0.0-256.0-0.0","494.79999999701977","","","","","","","","49","1,0,1","4","mountain","188","probe-196","0.5413034626355834","0.15434362805202972","0.36101095211470785","1","","","","","","","",""
"","html-keyboard-response","493","1952704","0.0-256.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","494","1957873","0.0-257.0-0.0","628.3999999910593","","","","","","","","49","0,0,0","4","mountain","189","probe-49","0.6242605847778012","0.16826610212462698","0.37651859655967274","0","","","","","","","",""
"","html-keyboard-response","495","1958879","0.0-257.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","496","1960387","0.0-258.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","497","1966394","0.0-259.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","498","1967901","0.0-259.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","499","1974111","0.0-260.0-0.0","1666.8999999910593","","","","","","","","50","1,0,0","5","coast","190","probe-13","1","0.16184266149389978","0.4665884716171913","0","","","","","","","",""
"","html-keyboard-response","500","1975117","0.0-260.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","501","1980556","0.0-261.0-0.0","896.2000000029802","","","","","","","","51","1,0,0","5","coast","191","probe-57","1","0.06155795543793268","0.3469714915624347","0","","","","","","","",""
"","html-keyboard-response","502","1981559","0.0-261.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","503","1986616","0.0-262.0-0.0","513.6999999880791","","","","","","","","49","1,0,0","5","coast","192","probe-96","0.7089536700190746","0.31403151536461726","0.3956312851591396","1","","","","","","","",""
"","html-keyboard-response","504","1987618","0.0-262.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","505","1992637","0.0-263.0-0.0","478.90000000596046","","","","","","","","49","1,0,0","5","coast","193","probe-205","0.621854362415437","0.251075209284236","0.3687604274211889","1","","","","","","","",""
"","html-keyboard-response","506","1993643","0.0-263.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","507","1998636","0.0-264.0-0.0","451.29999999701977","","","","","","","","49","0,0,0","5","coast","194","probe-184","0.6714037325888812","0.14288960114886431","0.3677130845523589","0","","","","","","","",""
"","html-keyboard-response","508","1999640","0.0-264.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","509","2004934","0.0-265.0-0.0","758.5999999940395","","","","","","","","49","0,0,0","5","coast","195","probe-07","0.5461793923764041","0.10847806598156251","0.3283747791802417","0","","","","","","","",""
"","html-keyboard-response","510","2005937","0.0-265.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","511","2011974","0.0-266.0-0.0","null","","","","","","","","null","0,0,0","5","coast","196","probe-157","0.4724692835895607","0.05324654837174235","0.2675224138135709","","","","","","","","",""
"","html-keyboard-response","512","2012977","0.0-266.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","513","2019021","0.0-267.0-0.0","null","","","","","","","","null","1,0,1","5","coast","197","probe-176","0.5335859758147302","0.08808908950051113","0.2807241616600458","","","","","","","","",""
"","html-keyboard-response","514","2020027","0.0-267.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","515","2024919","0.0-268.0-0.0","348.09999999403954","","","","","","","","49","1,0,0","5","coast","198","probe-220","0.7001523391992782","0.22956851251466812","0.3199318532309897","1","","","","","","","",""
"","html-keyboard-response","516","2025923","0.0-268.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","517","2031030","0.0-269.0-0.0","561.4000000059605","","","","","","","","49","0,0,0","5","coast","199","probe-32","0.5707769591959854","0.13366413714078612","0.24750132469819044","0","","","","","","","",""
"","html-keyboard-response","518","2032035","0.0-269.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","519","2037224","0.0-270.0-0.0","646.0999999940395","","","","","","","","49","1,1,1","5","coast","200","probe-59","0.45915959557662045","0.08326237127652206","0.4169725435070359","1","","","","","","","",""
"","html-keyboard-response","520","2038231","0.0-270.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","521","2043307","0.0-271.0-0.0","531.5999999940395","","","","","","","","49","1,0,1","5","coast","201","probe-219","0.4225040230093663","0.10015812932026671","0.511155931805479","1","","","","","","","",""
"","html-keyboard-response","522","2044313","0.0-271.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","523","2049251","0.0-272.0-0.0","398.79999999701977","","","","","","","","49","0,1,0","5","coast","202","probe-64","0.08364622970687556","0.28638201943606706","0.3537754496991051","0","","","","","","","",""
"","html-keyboard-response","524","2050252","0.0-272.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","525","2055545","0.0-273.0-0.0","749.3999999910593","","","","","","","","49","0,1,0","5","coast","203","probe-86","0.0816657623154752","0.550858535454675","0.37492730674635893","0","","","","","","","",""
"","html-keyboard-response","526","2056551","0.0-273.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","527","2061519","0.0-274.0-0.0","428.70000000298023","","","","","","","","49","0,1,1","5","coast","204","probe-141","0.09555314894073423","0.5242220914823867","0.4571279125539139","0","","","","","","","",""
"","html-keyboard-response","528","2062525","0.0-274.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","529","2067417","0.0-275.0-0.0","350.69999998807907","","","","","","","","51","0,1,0","5","coast","205","probe-93","0.1355333047182832","0.5759544212395084","0.33143565111833867","0","","","","","","","",""
"","html-keyboard-response","530","2068419","0.0-275.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","531","2074069","0.0-276.0-0.0","1118.5","","","","","","","","51","0,0,0","5","coast","206","probe-117","0.19716228034439554","0.6065074763374851","0.293624248750086","0","","","","","","","",""
"","html-keyboard-response","532","2075073","0.0-276.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","533","2079912","0.0-277.0-0.0","297.59999999403954","","","","","","","","50","0,0,0","5","coast","207","probe-214","0.15531124005303754","0.6092133025313196","0.24131752149597327","0","","","","","","","",""
"","html-keyboard-response","534","2080915","0.0-277.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","535","2086472","0.0-278.0-0.0","1019.1000000089407","","","","","","","","50","0,1,0","5","coast","208","probe-223","0.1844223199566543","0.6700396788714665","0.23365981890578943","1","","","","","","","",""
"","html-keyboard-response","536","2087474","0.0-278.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","537","2092384","0.0-279.0-0.0","373.8999999910593","","","","","","","","50","0,1,0","5","coast","209","probe-125","0.06335240013552389","0.7294384595342931","0.41047759097999925","1","","","","","","","",""
"","html-keyboard-response","538","2093387","0.0-279.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","539","2098680","0.0-280.0-0.0","750.8999999910593","","","","","","","","50","0,1,1","5","coast","210","probe-90","0.08285869732452449","0.6609027428299532","0.385586154669921","1","","","","","","","",""
"","html-keyboard-response","540","2099686","0.0-280.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","541","2104884","0.0-281.0-0.0","663.2999999970198","","","","","","","","50","1,0,0","5","coast","211","probe-52","0.06949749713385689","0.6125515739614363","0.4115041951757508","0","","","","","","","",""
"","html-keyboard-response","542","2105891","0.0-281.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","543","2111672","0.0-282.0-0.0","1238.8999999910593","","","","","","","","50","0,0,0","5","coast","212","probe-194","0.11581777097064615","0.392223113000005","0.29829019055644795","0","","","","","","","",""
"","html-keyboard-response","544","2112678","0.0-282.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","545","2118717","0.0-283.0-0.0","1494.3999999910593","","","","","","","","50","1,0,1","5","coast","213","probe-72","0.11528988139353258","0.40731655784404674","0.4317671818637063","0","","","","","","","",""
"","html-keyboard-response","546","2119719","0.0-283.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","547","2125530","0.0-284.0-0.0","1271.5","","","","","","","","50","0,0,1","5","coast","214","probe-155","0.06961563778975245","0.32149492455966167","0.2687993894841082","0","","","","","","","",""
"","html-keyboard-response","548","2126533","0.0-284.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","549","2132400","0.0-285.0-0.0","1322.9000000059605","","","","","","","","50","0,0,0","5","coast","215","probe-150","0.07627050731413434","0.5042684293742878","0.3330982514531945","0","","","","","","","",""
"","html-keyboard-response","550","2133407","0.0-285.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","551","2138399","0.0-286.0-0.0","452","","","","","","","","49","0,0,0","5","coast","216","probe-56","0.10305115472289324","0.2878956718024644","0.33670070885583486","0","","","","","","","",""
"","html-keyboard-response","552","2139406","0.0-286.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","553","2144404","0.0-287.0-0.0","454.20000000298023","","","","","","","","49","0,0,1","5","coast","217","probe-195","0.18741081331776235","0.46559020705271115","0.3525408866216342","0","","","","","","","",""
"","html-keyboard-response","554","2145411","0.0-287.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","555","2150153","0.0-288.0-0.0","197.30000001192093","","","","","","","","51","0,0,0","5","coast","218","probe-112","0.07624724245290286","0.47840536887650137","0.31029199476013675","0","","","","","","","",""
"","html-keyboard-response","556","2151159","0.0-288.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","557","2155797","0.0-289.0-0.0","98.40000000596046","","","","","","","","49","0,1,0","5","coast","219","probe-204","0.23812688078126246","0.47471957367577794","0.2381654079336176","0","","","","","","","",""
"","html-keyboard-response","558","2156799","0.0-289.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","559","2161912","0.0-290.0-0.0","572.5","","","","","","","","50","0,0,1","5","coast","220","probe-82","0.19881076567503556","0.5003325106681313","0.2536313437782277","0","","","","","","","",""
"","html-keyboard-response","560","2162914","0.0-290.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","561","2167799","0.0-291.0-0.0","344.79999999701977","","","","","","","","51","0,0,0","5","coast","221","probe-04","0.17336473750805187","0.41099464178901307","0.2716883360304435","0","","","","","","","",""
"","html-keyboard-response","562","2168801","0.0-291.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","563","2173425","0.0-292.0-0.0","83.5","","","","","","","","50","0,0,0","5","coast","222","probe-20","0.1328056139147036","0.6008118876472345","0.1299283619801808","0","","","","","","","",""
"","html-keyboard-response","564","2174431","0.0-292.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","565","2179116","0.0-293.0-0.0","145.20000000298023","","","","","","","","49","0,1,1","5","coast","223","probe-03","0.06713518988863919","0.6972077228846562","0.15236274156506543","0","","","","","","","",""
"","html-keyboard-response","566","2180117","0.0-293.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","567","2185887","0.0-294.0-0.0","1234.0999999940395","","","","","","","","49","0,0,0","5","coast","224","probe-197","0.1023777365526776","0.6528623342760208","0.10492185171955047","0","","","","","","","",""
"","html-keyboard-response","568","2186894","0.0-294.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","569","2191732","0.0-295.0-0.0","299.09999999403954","","","","","","","","49","0,1,0","5","coast","225","probe-43","0.1004977754309976","0.5264716311574947","0.288796283636187","0","","","","","","","",""
"","html-keyboard-response","570","2192735","0.0-295.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","571","2197438","0.0-296.0-0.0","162.29999999701977","","","","","","","","50","0,0,1","5","coast","226","probe-115","0.05699423584497979","0.3654065443842771","0.370539626013682","0","","","","","","","",""
"","html-keyboard-response","572","2198440","0.0-296.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","573","2203008","0.0-297.0-0.0","27.400000005960464","","","","","","","","50","0,1,0","5","coast","227","probe-88","0.09273743077466459","0.3536662380491854","0.2582878493349695","1","","","","","","","",""
"","html-keyboard-response","574","2204009","0.0-297.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","575","2208548","0.0-298.0-0.0","0","","","","","","","","50","0,0,0","5","coast","228","probe-161","0.054066487112608856","0.399139337457398","0.343575741262368","0","","","","","","","",""
"","html-keyboard-response","576","2209556","0.0-298.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","577","2214093","0.0-299.0-0.0","0.09999999403953552","","","","","","","","50","0,1,1","5","coast","229","probe-147","0.06830488921273997","0.44500882643674433","0.3996016859406109","1","","","","","","","",""
"","html-keyboard-response","578","2215098","0.0-299.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","579","2216605","0.0-300.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
