success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed,context_im,contextArray_ind,pRew_Red,pRew_White,pRew_Black
,html-keyboard-response,512,1134203,0.0-268.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,513,1137936,0.0-269.0-0.0,1223.300000011921,,,,,,49,0,1,0,5,forest,208,0.14087426472888362,0.6224037293009256,0.08612611638945876,0,learn,,,,,,,
,html-keyboard-response,514,1138944,0.0-269.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,515,1141752,0.0-270.0-0.0,296.5,,,,,,49,0,1,0,5,forest,209,0.1688273603001085,0.7091884932911643,0.1474631355882998,0,learn,,,,,,,
,html-keyboard-response,516,1142769,0.0-270.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,517,1147095,0.0-271.0-0.0,1818.7999999970198,,,,,,49,0,0,1,5,forest,210,0.19503547686885028,0.661285629741066,0.17135621147791785,0,learn,,,,,,,
,html-keyboard-response,518,1148102,0.0-271.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,519,1151058,0.0-272.0-0.0,449.20000000298023,,,,,,49,0,1,0,5,forest,211,0.18061314343732057,0.6337731480533298,0.1962567674218405,0,learn,,,,,,,
,html-keyboard-response,520,1152068,0.0-272.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,521,1155086,0.0-273.0-0.0,499.29999999701977,,,,,,49,1,1,0,5,forest,212,0.27510101384165714,0.6361073770046081,0.10799885960992825,1,learn,,,,,,,
,html-keyboard-response,522,1156091,0.0-273.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,523,1158841,0.0-274.0-0.0,235.20000000298023,,,,,,49,0,0,0,5,forest,213,0.18068555223839208,0.7648674326794368,0.09108220969573914,0,learn,,,,,,,
,html-keyboard-response,524,1159850,0.0-274.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,525,1162609,0.0-275.0-0.0,248.79999999701977,,,,,,49,0,1,0,5,forest,214,0.147471710505463,0.6750831566541239,0.1300535147161557,0,learn,,,,,,,
,html-keyboard-response,526,1163623,0.0-275.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,527,1167758,0.0-276.0-0.0,1623.7999999970198,,,,,,49,1,0,0,5,forest,215,0.3613332066799793,0.6958569495160991,0.06490788046369042,1,learn,,,,,,,
,html-keyboard-response,528,1168773,0.0-276.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,529,1171642,0.0-277.0-0.0,349.6000000089407,,,,,,49,0,1,0,5,forest,216,0.421356665348959,0.5747919231291939,0.08693737629244691,0,learn,,,,,,,
,html-keyboard-response,530,1172658,0.0-277.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,531,1175540,0.0-278.0-0.0,370.20000000298023,,,,,,49,0,1,0,5,forest,217,0.318770792441377,0.6936886666246495,0.07489538264063057,0,learn,,,,,,,
,html-keyboard-response,532,1176543,0.0-278.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,533,1179371,0.0-279.0-0.0,319.1000000089407,,,,,,49,0,0,0,5,forest,218,0.2457119352576691,0.528821329944278,0.10030239009255157,0,learn,,,,,,,
,html-keyboard-response,534,1180386,0.0-279.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,535,1183250,0.0-280.0-0.0,353.3999999910593,,,,,,49,1,1,1,5,forest,219,0.37849567670567774,0.6801391486407884,0.062022101234228945,1,learn,,,,,,,
,html-keyboard-response,536,1184257,0.0-280.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,537,1187383,0.0-281.0-0.0,618.6000000089407,,,,,,49,0,0,0,5,forest,220,0.3925728833675187,0.5546130787877849,0.10105219702532095,0,learn,,,,,,,
,html-keyboard-response,538,1188396,0.0-281.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,539,1191482,0.0-282.0-0.0,573,,,,,,49,0,1,0,5,forest,221,0.30319288392478627,0.5914027110373545,0.23463142086777267,0,learn,,,,,,,
,html-keyboard-response,540,1192490,0.0-282.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,541,1198509,0.0-283.0-0.0,null,,,,,,null,0,0,0,5,forest,222,0.3482461812423346,0.6079573067790051,0.12589003819276506,,learn,,,,,,,
,html-keyboard-response,542,1199514,0.0-283.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,543,1202316,0.0-284.0-0.0,295.5,,,,,,49,0,1,0,5,forest,223,0.22042095439819726,0.5491309062399371,0.16322433982155396,0,learn,,,,,,,
,html-keyboard-response,544,1203326,0.0-284.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,545,1206140,0.0-285.0-0.0,307.59999999403954,,,,,,49,0,0,0,5,forest,224,0.14548205194648595,0.5782308827491981,0.09085093356120418,0,learn,,,,,,,
,html-keyboard-response,546,1207157,0.0-285.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,547,1211567,0.0-286.0-0.0,1901.4000000059605,,,,,,49,0,0,0,5,forest,225,0.2009258832698295,0.6649642637325173,0.11224879319037151,0,learn,,,,,,,
,html-keyboard-response,548,1212575,0.0-286.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,549,1215278,0.0-287.0-0.0,189.40000000596046,,,,,,49,0,1,0,5,forest,226,0.28620716893765397,0.6426145883471108,0.18062780051564717,0,learn,,,,,,,
,html-keyboard-response,550,1216282,0.0-287.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,551,1220364,0.0-288.0-0.0,1569.2999999970198,,,,,,49,0,1,0,5,forest,227,0.2164064021233639,0.63378879203487,0.1330124224813178,0,learn,,,,,,,
,html-keyboard-response,552,1221372,0.0-288.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,553,1225447,0.0-289.0-0.0,1563.7999999970198,,,,,,49,0,1,0,5,forest,228,0.20428977595944176,0.6747853147150645,0.10509778375092205,0,learn,,,,,,,
,html-keyboard-response,554,1226464,0.0-289.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,555,1229387,0.0-290.0-0.0,415.40000000596046,,,,,,49,0,0,0,5,forest,229,0.20208336309297317,0.673188170581595,0.08892098571528928,0,learn,,,,,,,
,html-keyboard-response,556,1230396,0.0-290.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_bye,557,1231907,0.0-291.0-0.0,null,,,,,,null,,,,,,,,,,,,,,,,
,html-keyboard-response,558,1252320,0.0-291.0-1.0,20411.90000000596,,,<div class=center><p>Nice job plundering!</p><p>Press <b>space</b> to head back to pirate HQ.</p></div>,32,,,,,,,,,,,,,,,,,,
,html-keyboard-response,559,1253232,0.0-292.0-0.0,906.5999999940395,,,<div class=center><p>We have to sail past the islands again to get back to pirate HQ. We've just got wind that there is a huge storm approaching, so while we are going to stop at each island, we won't have time to see if our plunders are successful or not.</p><p>Press <b>space</b> to continue.</p></div>,32,,,,,,,,,,,,,,,,,,
,judgement_attention_check,560,1254092,0.0-293.0-0.0,858.2999999970198,,,<div class='center'><p>Press <b>Z</b> to use the telescope to see what island is coming next!</p></div>,90,,,,,,,,,,,,0,true,,,,,
,do_welcome,561,1259104,0.0-293.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,562,1265116,0.0-294.0-0.0,null,,,,,,null,0,0,0,0,mountain,230,,,,,judgement,,,,,,,
,html-keyboard-response,563,1266130,0.0-294.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,564,1271010,0.0-295.0-0.0,374.70000000298023,,,,,,49,0,1,1,0,mountain,231,,,,0,judgement,,,,,,,
,html-keyboard-response,565,1272028,0.0-295.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,566,1276688,0.0-296.0-0.0,154.79999999701977,,,,,,49,0,0,0,0,mountain,232,,,,0,judgement,,,,,,,
,html-keyboard-response,567,1277702,0.0-296.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,568,1282685,0.0-297.0-0.0,473.70000000298023,,,,,,49,0,1,1,0,mountain,233,,,,0,judgement,,,,,,,
,html-keyboard-response,569,1283687,0.0-297.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,570,1289934,0.0-298.0-0.0,1742.9000000059605,,,,,,49,1,0,0,0,mountain,234,,,,1,judgement,,,,,,,
,html-keyboard-response,571,1290943,0.0-298.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,html-keyboard-response,572,1290946,0.0-299.0-0.0,null,,,,null,,,,,,,,,,,,,,,,,,
,judgement_attention_check,573,1295962,0.0-300.0-0.0,null,,,<div class='center'><p>Press <b>Z</b> to use the telescope to see what island is coming next!</p></div>,null,,,,,,,,,,,,1,false,,,,,
,do_welcome,574,1300974,0.0-300.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,575,1306409,0.0-301.0-0.0,926.7999999970198,,,,,,49,1,1,0,1,countryside,235,,,,1,judgement,,,,,,,
,html-keyboard-response,576,1307418,0.0-301.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,577,1312514,0.0-302.0-0.0,586.7999999970198,,,,,,49,1,0,0,1,countryside,236,,,,1,judgement,,,,,,,
,html-keyboard-response,578,1313525,0.0-302.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,579,1318867,0.0-303.0-0.0,833.1000000089407,,,,,,49,1,1,1,1,countryside,237,,,,1,judgement,,,,,,,
,html-keyboard-response,580,1319869,0.0-303.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,581,1325884,0.0-304.0-0.0,null,,,,,,null,1,0,0,1,countryside,238,,,,,judgement,,,,,,,
,html-keyboard-response,582,1326892,0.0-304.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,583,1331743,0.0-305.0-0.0,338,,,,,,49,0,0,0,1,countryside,239,,,,0,judgement,,,,,,,
,html-keyboard-response,584,1332752,0.0-305.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,html-keyboard-response,585,1332754,0.0-306.0-0.0,null,,,,null,,,,,,,,,,,,,,,,,,
,judgement_attention_check,586,1336887,0.0-307.0-0.0,4129.5999999940395,,,<div class='center'><p>Press <b>Z</b> to use the telescope to see what island is coming next!</p></div>,90,,,,,,,,,,,,2,true,,,,,
,do_welcome,587,1341897,0.0-307.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,588,1346934,0.0-308.0-0.0,522.0999999940395,,,,,,49,0,0,0,2,city,240,,,,0,judgement,,,,,,,
,html-keyboard-response,589,1347948,0.0-308.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,590,1353024,0.0-309.0-0.0,561.0999999940395,,,,,,49,1,0,0,2,city,241,,,,1,judgement,,,,,,,
,html-keyboard-response,591,1354037,0.0-309.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,592,1358976,0.0-310.0-0.0,425.79999999701977,,,,,,49,0,0,0,2,city,242,,,,0,judgement,,,,,,,
,html-keyboard-response,593,1359991,0.0-310.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,594,1364983,0.0-311.0-0.0,484.70000000298023,,,,,,49,0,0,0,2,city,243,,,,0,judgement,,,,,,,
,html-keyboard-response,595,1365992,0.0-311.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,596,1370758,0.0-312.0-0.0,259.59999999403954,,,,,,49,1,1,0,2,city,244,,,,1,judgement,,,,,,,
,html-keyboard-response,597,1371762,0.0-312.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,html-keyboard-response,598,1371763,0.0-313.0-0.0,null,,,,null,,,,,,,,,,,,,,,,,,
,judgement_attention_check,599,1372850,0.0-314.0-0.0,1085.699999988079,,,<div class='center'><p>Press <b>Z</b> to use the telescope to see what island is coming next!</p></div>,90,,,,,,,,,,,,3,true,,,,,
,do_welcome,600,1377855,0.0-314.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,601,1383261,0.0-315.0-0.0,899.6999999880791,,,,,,49,0,0,0,3,coast,245,,,,0,judgement,,,,,,,
,html-keyboard-response,602,1384269,0.0-315.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,603,1390196,0.0-316.0-0.0,1415.5999999940395,,,,,,49,0,1,1,3,coast,246,,,,0,judgement,,,,,,,
,html-keyboard-response,604,1391203,0.0-316.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,605,1396708,0.0-317.0-0.0,1001.3000000119209,,,,,,49,0,0,0,3,coast,247,,,,0,judgement,,,,,,,
,html-keyboard-response,606,1397725,0.0-317.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,607,1403123,0.0-318.0-0.0,888.6000000089407,,,,,,49,0,0,0,3,coast,248,,,,0,judgement,,,,,,,
,html-keyboard-response,608,1404131,0.0-318.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,609,1409523,0.0-319.0-0.0,879.1000000089407,,,,,,49,0,1,0,3,coast,249,,,,0,judgement,,,,,,,
,html-keyboard-response,610,1410535,0.0-319.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,html-keyboard-response,611,1410537,0.0-320.0-0.0,null,,,,null,,,,,,,,,,,,,,,,,,
,judgement_attention_check,612,1412103,0.0-321.0-0.0,1564.7999999970198,,,<div class='center'><p>Press <b>Z</b> to use the telescope to see what island is coming next!</p></div>,90,,,,,,,,,,,,4,true,,,,,
,do_welcome,613,1417115,0.0-321.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,614,1423566,0.0-322.0-0.0,1937.8999999910593,,,,,,50,0,0,0,4,highway,250,,,,0,judgement,,,,,,,
,html-keyboard-response,615,1424579,0.0-322.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,616,1430146,0.0-323.0-0.0,1049.5,,,,,,50,0,1,0,4,highway,251,,,,1,judgement,,,,,,,
,html-keyboard-response,617,1431153,0.0-323.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,618,1437162,0.0-324.0-0.0,1497.1000000089407,,,,,,50,0,0,0,4,highway,252,,,,0,judgement,,,,,,,
,html-keyboard-response,619,1438172,0.0-324.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,620,1443225,0.0-325.0-0.0,546.9000000059605,,,,,,50,0,1,0,4,highway,253,,,,1,judgement,,,,,,,
,html-keyboard-response,621,1444228,0.0-325.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,622,1450209,0.0-326.0-0.0,1473,,,,,,50,0,0,1,4,highway,254,,,,0,judgement,,,,,,,
,html-keyboard-response,623,1451226,0.0-326.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,html-keyboard-response,624,1451227,0.0-327.0-0.0,null,,,,null,,,,,,,,,,,,,,,,,,
,judgement_attention_check,625,1452814,0.0-328.0-0.0,1586.7000000029802,,,<div class='center'><p>Press <b>Z</b> to use the telescope to see what island is coming next!</p></div>,90,,,,,,,,,,,,5,true,,,,,
,do_welcome,626,1457826,0.0-328.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,627,1463544,0.0-329.0-0.0,1211.2999999970198,,,,,,50,0,1,0,5,forest,255,,,,1,judgement,,,,,,,
,html-keyboard-response,628,1464552,0.0-329.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,629,1469806,0.0-330.0-0.0,741.2999999970198,,,,,,50,0,0,0,5,forest,256,,,,0,judgement,,,,,,,
,html-keyboard-response,630,1470817,0.0-330.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,631,1475862,0.0-331.0-0.0,530.2000000029802,,,,,,50,1,0,1,5,forest,257,,,,0,judgement,,,,,,,
,html-keyboard-response,632,1476870,0.0-331.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,633,1482236,0.0-332.0-0.0,856.5,,,,,,50,0,1,0,5,forest,258,,,,1,judgement,,,,,,,
,html-keyboard-response,634,1483253,0.0-332.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,635,1489391,0.0-333.0-0.0,1632.2999999970198,,,,,,50,0,1,0,5,forest,259,,,,1,judgement,,,,,,,
,html-keyboard-response,636,1490404,0.0-333.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,html-keyboard-response,637,1508549,0.0-334.0-0.0,18143.19999998808,,,<div style='position: fixed; top: 0; left: 0; width: 100%; height: 100%; background-color: white; display: flex; align-items: center; justify-content: center;'><div><h2>We've made it to Pirate HQ!</h2><p>Press <b>space</b> to proceed.</p></div></div>,32,,,,,,,,,,,,,,,,,,
,do_pick_best_pirate,638,1511007,0.0-335.0-0.0,1433.9000000059605,,,,,,51,,0,,,,,,,,,,mountain,,,,
,do_pick_secondBest_pirate,639,1512351,0.0-335.0-1.0,332.30000001192093,,,,,,50,,0,,,,,,,,,,mountain,,,,
,do_pick_best_pirate,640,1513766,0.0-336.0-0.0,401.8999999910593,,,,,,50,,1,,,,,,,,,,countryside,,,,
,do_pick_secondBest_pirate,641,1515110,0.0-336.0-1.0,323.69999998807907,,,,,,49,,1,,,,,,,,,,countryside,,,,
,do_pick_best_pirate,642,1516683,0.0-337.0-0.0,566.3999999910593,,,,,,50,,2,,,,,,,,,,city,,,,
,do_pick_secondBest_pirate,643,1518567,0.0-337.0-1.0,872.7000000029802,,,,,,49,,2,,,,,,,,,,city,,,,
,do_pick_best_pirate,644,1520100,0.0-338.0-0.0,521.9000000059605,,,,,,50,,3,,,,,,,,,,coast,,,,
,do_pick_secondBest_pirate,645,1521484,0.0-338.0-1.0,376.29999999701977,,,,,,49,,3,,,,,,,,,,coast,,,,
,do_pick_best_pirate,646,1523447,0.0-339.0-0.0,946.9000000059605,,,,,,50,,4,,,,,,,,,,highway,,,,
,do_pick_secondBest_pirate,647,1525017,0.0-339.0-1.0,557.2999999970198,,,,,,49,,4,,,,,,,,,,highway,,,,
,do_pick_best_pirate,648,1526393,0.0-340.0-0.0,360.20000000298023,,,,,,50,,5,,,,,,,,,,forest,,,,
,do_pick_secondBest_pirate,649,1527900,0.0-340.0-1.0,486.79999999701977,,,,,,51,,5,,,,,,,,,,forest,,,,
