success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed,context_im,contextArray_ind,pRew_Red,pRew_White,pRew_Black
,do_trial,513,1102191,0.0-269.0-0.0,561.7999999970198,,,,,,49,1,1,0,5,forest,208,0.4413003418467531,0.14698145689988232,0.31547794271110496,1,learn,,,,,,,
,html-keyboard-response,514,1103199,0.0-269.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,515,1106012,0.0-270.0-0.0,304.09999999403954,,,,,,49,1,0,1,5,forest,209,0.6520477112432695,0.22453623040422557,0.5317886779590252,1,learn,,,,,,,
,html-keyboard-response,516,1107027,0.0-270.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,517,1109870,0.0-271.0-0.0,326.79999999701977,,,,,,49,0,0,0,5,forest,210,0.6321823767859981,0.1644745057493903,0.35660661165249913,0,learn,,,,,,,
,html-keyboard-response,518,1110887,0.0-271.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,519,1113604,0.0-272.0-0.0,204.09999999403954,,,,,,49,1,0,1,5,forest,211,0.6045345702798656,0.20969428125040132,0.3617760675969073,1,learn,,,,,,,
,html-keyboard-response,520,1114620,0.0-272.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,521,1117390,0.0-273.0-0.0,261.09999999403954,,,,,,49,1,0,0,5,forest,212,0.4737701713771831,0.22153511298919473,0.3014287329163309,1,learn,,,,,,,
,html-keyboard-response,522,1118404,0.0-273.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,523,1121295,0.0-274.0-0.0,381.59999999403954,,,,,,49,1,1,0,5,forest,213,0.5273586105093336,0.13687119507020606,0.19498200626458814,1,learn,,,,,,,
,html-keyboard-response,524,1122303,0.0-274.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,525,1125370,0.0-275.0-0.0,548.0999999940395,,,,,,49,0,0,0,5,forest,214,0.4803510985036863,0.17267314183511887,0.271471251710568,0,learn,,,,,,,
,html-keyboard-response,526,1126378,0.0-275.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,527,1129036,0.0-276.0-0.0,144.1000000089407,,,,,,49,1,0,1,5,forest,215,0.43761566277463154,0.17188949157944375,0.3359177600959288,1,learn,,,,,,,
,html-keyboard-response,528,1130046,0.0-276.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,529,1133205,0.0-277.0-0.0,648.8000000119209,,,,,,49,0,0,1,5,forest,216,0.5712588381714695,0.14325823071317326,0.3645755843429147,0,learn,,,,,,,
,html-keyboard-response,530,1134208,0.0-277.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,531,1137032,0.0-278.0-0.0,310.30000001192093,,,,,,49,1,0,1,5,forest,217,0.6595913542419077,0.1307500576885621,0.4466344379733079,1,learn,,,,,,,
,html-keyboard-response,532,1138038,0.0-278.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,533,1141195,0.0-279.0-0.0,645.6000000089407,,,,,,49,1,0,1,5,forest,218,0.5642356354345069,0.08675996161009776,0.37253399695737216,1,learn,,,,,,,
,html-keyboard-response,534,1142213,0.0-279.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,535,1145516,0.0-280.0-0.0,791.2999999970198,,,,,,49,0,0,1,5,forest,219,0.545668046782941,0.0838704439191841,0.29910197492387525,0,learn,,,,,,,
,html-keyboard-response,536,1146520,0.0-280.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,537,1149458,0.0-281.0-0.0,417.40000000596046,,,,,,49,1,0,1,5,forest,220,0.6334250214706727,0.05019964232679821,0.19730237926644137,1,learn,,,,,,,
,html-keyboard-response,538,1150469,0.0-281.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,539,1153728,0.0-282.0-0.0,747.6000000089407,,,,,,49,0,1,1,5,forest,221,0.5049015518752655,0.08201163481424184,0.3497045508868219,0,learn,,,,,,,
,html-keyboard-response,540,1154741,0.0-282.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,541,1157962,0.0-283.0-0.0,704.2999999970198,,,,,,49,0,0,0,5,forest,222,0.6487193602878993,0.07911775498068849,0.1862487340236998,0,learn,,,,,,,
,html-keyboard-response,542,1158970,0.0-283.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,543,1161979,0.0-284.0-0.0,496.40000000596046,,,,,,49,0,1,0,5,forest,223,0.6002896473667888,0.21969535820697947,0.3394873741679972,0,learn,,,,,,,
,html-keyboard-response,544,1162985,0.0-284.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,545,1165742,0.0-285.0-0.0,244.5,,,,,,49,1,0,0,5,forest,224,0.5245998748394433,0.12009249873890525,0.4254451376814769,1,learn,,,,,,,
,html-keyboard-response,546,1166753,0.0-285.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,547,1169279,0.0-286.0-0.0,7.800000011920929,,,,,,49,0,0,0,5,forest,225,0.5245801129429817,0.2453246664873276,0.32813398871227134,0,learn,,,,,,,
,html-keyboard-response,548,1170285,0.0-286.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,549,1173674,0.0-287.0-0.0,880.3999999910593,,,,,,49,1,0,1,5,forest,226,0.5821655233469532,0.13927380681104454,0.3577663537661406,1,learn,,,,,,,
,html-keyboard-response,550,1174677,0.0-287.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,551,1177684,0.0-288.0-0.0,483.29999999701977,,,,,,49,1,0,0,5,forest,227,0.5524701854855327,0.07101906836052894,0.4133570522081307,1,learn,,,,,,,
,html-keyboard-response,552,1178701,0.0-288.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,553,1181786,0.0-289.0-0.0,574.0999999940395,,,,,,49,0,0,0,5,forest,228,0.6905926037112028,0.1270892021038978,0.18795305815036475,0,learn,,,,,,,
,html-keyboard-response,554,1182792,0.0-289.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,555,1186063,0.0-290.0-0.0,758.3999999910593,,,,,,49,1,0,1,5,forest,229,0.7411164741042392,0.05510777959354619,0.20688829228448882,1,learn,,,,,,,
,html-keyboard-response,556,1187082,0.0-290.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_bye,557,1188593,0.0-291.0-0.0,null,,,,,,null,,,,,,,,,,,,,,,,
,html-keyboard-response,558,1191173,0.0-291.0-1.0,2577.2000000029802,,,<div class=center><p>Nice job plundering!</p><p>Press <b>space</b> to head back to pirate HQ.</p></div>,32,,,,,,,,,,,,,,,,,,
,html-keyboard-response,559,1199518,0.0-292.0-0.0,8331.40000000596,,,<div class=center><p>We have to sail past the islands again to get back to pirate HQ. We've just got wind that there is a huge storm approaching, so while we are going to stop at each island, we won't have time to see if our plunders are successful or not.</p><p>Press <b>space</b> to continue.</p></div>,32,,,,,,,,,,,,,,,,,,
,judgement_attention_check,560,1200778,0.0-293.0-0.0,1258.7000000029802,,,<div class='center'><p>Press <b>Z</b> to use the telescope to see what island is coming next!</p></div>,90,,,,,,,,,,,,0,true,,,,,
,do_welcome,561,1205791,0.0-293.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,562,1211047,0.0-294.0-0.0,741.6000000089407,,,,,,49,0,0,0,0,coast,230,,,,0,judgement,,,,,,,
,html-keyboard-response,563,1212050,0.0-294.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,564,1217126,0.0-295.0-0.0,566.4000000059605,,,,,,49,1,1,0,0,coast,231,,,,1,judgement,,,,,,,
,html-keyboard-response,565,1218132,0.0-295.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,566,1222781,0.0-296.0-0.0,136.69999998807907,,,,,,50,0,0,0,0,coast,232,,,,0,judgement,,,,,,,
,html-keyboard-response,567,1223793,0.0-296.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,568,1228541,0.0-297.0-0.0,237.40000000596046,,,,,,50,1,1,0,0,coast,233,,,,1,judgement,,,,,,,
,html-keyboard-response,569,1229550,0.0-297.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,570,1234381,0.0-298.0-0.0,320.40000000596046,,,,,,50,1,1,0,0,coast,234,,,,1,judgement,,,,,,,
,html-keyboard-response,571,1235385,0.0-298.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,html-keyboard-response,572,1235391,0.0-299.0-0.0,null,,,,null,,,,,,,,,,,,,,,,,,
,judgement_attention_check,573,1235879,0.0-300.0-0.0,483.1000000089407,,,<div class='center'><p>Press <b>Z</b> to use the telescope to see what island is coming next!</p></div>,90,,,,,,,,,,,,1,true,,,,,
,do_welcome,574,1240894,0.0-300.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,575,1246017,0.0-301.0-0.0,611.9000000059605,,,,,,51,0,0,0,1,highway,235,,,,0,judgement,,,,,,,
,html-keyboard-response,576,1247031,0.0-301.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,577,1251845,0.0-302.0-0.0,309.79999999701977,,,,,,51,1,1,1,1,highway,236,,,,1,judgement,,,,,,,
,html-keyboard-response,578,1252848,0.0-302.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,579,1257738,0.0-303.0-0.0,377.20000000298023,,,,,,51,1,1,1,1,highway,237,,,,1,judgement,,,,,,,
,html-keyboard-response,580,1258748,0.0-303.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,581,1263505,0.0-304.0-0.0,243.3999999910593,,,,,,51,1,0,1,1,highway,238,,,,1,judgement,,,,,,,
,html-keyboard-response,582,1264522,0.0-304.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,583,1269240,0.0-305.0-0.0,204.79999999701977,,,,,,51,1,0,0,1,highway,239,,,,0,judgement,,,,,,,
,html-keyboard-response,584,1270253,0.0-305.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,html-keyboard-response,585,1270254,0.0-306.0-0.0,null,,,,null,,,,,,,,,,,,,,,,,,
,judgement_attention_check,586,1270639,0.0-307.0-0.0,384.19999998807907,,,<div class='center'><p>Press <b>Z</b> to use the telescope to see what island is coming next!</p></div>,90,,,,,,,,,,,,2,true,,,,,
,do_welcome,587,1275647,0.0-307.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,588,1280652,0.0-308.0-0.0,487.90000000596046,,,,,,50,0,0,0,2,countryside,240,,,,0,judgement,,,,,,,
,html-keyboard-response,589,1281657,0.0-308.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,590,1286398,0.0-309.0-0.0,219.79999999701977,,,,,,50,0,0,0,2,countryside,241,,,,0,judgement,,,,,,,
,html-keyboard-response,591,1287404,0.0-309.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,592,1292173,0.0-310.0-0.0,261.5,,,,,,50,0,0,0,2,countryside,242,,,,0,judgement,,,,,,,
,html-keyboard-response,593,1293180,0.0-310.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,594,1297948,0.0-311.0-0.0,262,,,,,,50,0,0,0,2,countryside,243,,,,0,judgement,,,,,,,
,html-keyboard-response,595,1298957,0.0-311.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,596,1303772,0.0-312.0-0.0,293.40000000596046,,,,,,50,0,0,0,2,countryside,244,,,,0,judgement,,,,,,,
,html-keyboard-response,597,1304781,0.0-312.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,html-keyboard-response,598,1304782,0.0-313.0-0.0,null,,,,null,,,,,,,,,,,,,,,,,,
,judgement_attention_check,599,1305666,0.0-314.0-0.0,882.3999999910593,,,<div class='center'><p>Press <b>Z</b> to use the telescope to see what island is coming next!</p></div>,90,,,,,,,,,,,,3,true,,,,,
,do_welcome,600,1310679,0.0-314.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,601,1315902,0.0-315.0-0.0,714.0999999940395,,,,,,50,0,0,0,3,mountain,245,,,,0,judgement,,,,,,,
,html-keyboard-response,602,1316906,0.0-315.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,603,1321979,0.0-316.0-0.0,568.2000000029802,,,,,,50,1,0,0,3,mountain,246,,,,0,judgement,,,,,,,
,html-keyboard-response,604,1322989,0.0-316.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,605,1327978,0.0-317.0-0.0,462.70000000298023,,,,,,49,0,0,0,3,mountain,247,,,,0,judgement,,,,,,,
,html-keyboard-response,606,1328979,0.0-317.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,607,1333769,0.0-318.0-0.0,279.29999999701977,,,,,,49,0,0,0,3,mountain,248,,,,0,judgement,,,,,,,
,html-keyboard-response,608,1334777,0.0-318.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,609,1339677,0.0-319.0-0.0,394.09999999403954,,,,,,49,1,0,1,3,mountain,249,,,,1,judgement,,,,,,,
,html-keyboard-response,610,1340681,0.0-319.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,html-keyboard-response,611,1340683,0.0-320.0-0.0,null,,,,null,,,,,,,,,,,,,,,,,,
,judgement_attention_check,612,1341902,0.0-321.0-0.0,1218.2999999970198,,,<div class='center'><p>Press <b>Z</b> to use the telescope to see what island is coming next!</p></div>,90,,,,,,,,,,,,4,true,,,,,
,do_welcome,613,1346912,0.0-321.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,614,1351905,0.0-322.0-0.0,484.79999999701977,,,,,,49,1,1,1,4,city,250,,,,1,judgement,,,,,,,
,html-keyboard-response,615,1352912,0.0-322.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,616,1357686,0.0-323.0-0.0,265.79999999701977,,,,,,49,0,0,0,4,city,251,,,,0,judgement,,,,,,,
,html-keyboard-response,617,1358703,0.0-323.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,618,1363344,0.0-324.0-0.0,135.09999999403954,,,,,,49,0,0,1,4,city,252,,,,0,judgement,,,,,,,
,html-keyboard-response,619,1364353,0.0-324.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,620,1369342,0.0-325.0-0.0,469.09999999403954,,,,,,49,0,0,0,4,city,253,,,,0,judgement,,,,,,,
,html-keyboard-response,621,1370353,0.0-325.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,622,1375234,0.0-326.0-0.0,367.90000000596046,,,,,,49,0,1,0,4,city,254,,,,0,judgement,,,,,,,
,html-keyboard-response,623,1376245,0.0-326.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,html-keyboard-response,624,1376246,0.0-327.0-0.0,null,,,,null,,,,,,,,,,,,,,,,,,
,judgement_attention_check,625,1377209,0.0-328.0-0.0,962.8999999910593,,,<div class='center'><p>Press <b>Z</b> to use the telescope to see what island is coming next!</p></div>,90,,,,,,,,,,,,5,true,,,,,
,do_welcome,626,1382215,0.0-328.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,627,1387467,0.0-329.0-0.0,734.1000000089407,,,,,,49,1,0,0,5,forest,255,,,,1,judgement,,,,,,,
,html-keyboard-response,628,1388476,0.0-329.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,629,1393325,0.0-330.0-0.0,330.90000000596046,,,,,,49,0,1,0,5,forest,256,,,,0,judgement,,,,,,,
,html-keyboard-response,630,1394336,0.0-330.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,631,1399117,0.0-331.0-0.0,272.1000000089407,,,,,,49,0,0,0,5,forest,257,,,,0,judgement,,,,,,,
,html-keyboard-response,632,1400122,0.0-331.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,633,1404812,0.0-332.0-0.0,182.20000000298023,,,,,,49,0,1,0,5,forest,258,,,,0,judgement,,,,,,,
,html-keyboard-response,634,1405816,0.0-332.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,635,1410764,0.0-333.0-0.0,435,,,,,,49,1,1,0,5,forest,259,,,,1,judgement,,,,,,,
,html-keyboard-response,636,1411767,0.0-333.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,html-keyboard-response,637,1413675,0.0-334.0-0.0,1906.4000000059605,,,<div style='position: fixed; top: 0; left: 0; width: 100%; height: 100%; background-color: white; display: flex; align-items: center; justify-content: center;'><div><h2>We've made it to Pirate HQ!</h2><p>Press <b>space</b> to proceed.</p></div></div>,32,,,,,,,,,,,,,,,,,,
,do_pick_best_pirate,638,1416415,0.0-335.0-0.0,1710.4000000059605,,,,,,49,,0,,,,,,,,,,coast,,,,
,do_pick_secondBest_pirate,639,1417873,0.0-335.0-1.0,436.1000000089407,,,,,,50,,0,,,,,,,,,,coast,,,,
,do_pick_best_pirate,640,1419590,0.0-336.0-0.0,705.7000000029802,,,,,,51,,1,,,,,,,,,,highway,,,,
,do_pick_secondBest_pirate,641,1421172,0.0-336.0-1.0,560.4000000059605,,,,,,50,,1,,,,,,,,,,highway,,,,
,do_pick_best_pirate,642,1423188,0.0-337.0-0.0,1001,,,,,,49,,2,,,,,,,,,,countryside,,,,
,do_pick_secondBest_pirate,643,1425176,0.0-337.0-1.0,966,,,,,,49,,2,,,,,,,,,,countryside,,,,
,do_pick_best_pirate,644,1426834,0.0-338.0-0.0,642,,,,,,50,,3,,,,,,,,,,mountain,,,,
,do_pick_secondBest_pirate,645,1428428,0.0-338.0-1.0,580.2999999970198,,,,,,49,,3,,,,,,,,,,mountain,,,,
,do_pick_best_pirate,646,1430214,0.0-339.0-0.0,776.2000000029802,,,,,,51,,4,,,,,,,,,,city,,,,
,do_pick_secondBest_pirate,647,1431780,0.0-339.0-1.0,549.2000000029802,,,,,,50,,4,,,,,,,,,,city,,,,
,do_pick_best_pirate,648,1433583,0.0-340.0-0.0,787.3000000119209,,,,,,50,,5,,,,,,,,,,forest,,,,
,do_pick_secondBest_pirate,649,1435137,0.0-340.0-1.0,547,,,,,,51,,5,,,,,,,,,,forest,,,,
