"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","do_trial","474","1773325","0.0-249.0-0.0","1317.3000001907349","","","","","","","","49","1,0,0","4","forest","187","probe-75","0.5450985046476953","0.18774389478772643","0.07608431742050822","1","","","","","","","",""
"","html-keyboard-response","475","1774328","0.0-249.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","476","1779601","0.0-250.0-0.0","738.4000000953674","","","","","","","","49","1,0,1","4","forest","188","probe-147","0.7120071427371043","0.2256173755994232","0.08781292051505021","1","","","","","","","",""
"","html-keyboard-response","477","1780607","0.0-250.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","478","1785677","0.0-251.0-0.0","534.4000000953674","","","","","","","","49","1,1,0","4","forest","189","probe-132","0.6815039684706998","0.34295307722034835","0.07881511963852567","1","","","","","","","",""
"","html-keyboard-response","479","1786680","0.0-251.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","480","1788184","0.0-252.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","481","1794187","0.0-253.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","482","1795694","0.0-253.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","483","1802238","0.0-254.0-0.0","2005.8000001907349","","","","","","","","49","1,0,0","5","city","190","probe-58","1","0.18579207161443453","0.06231882068769833","1","","","","","","","",""
"","html-keyboard-response","484","1803241","0.0-254.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","485","1807799","0.0-255.0-0.0","17","","","","","","","","50","1,0,0","5","city","191","probe-13","1","0.240259738145484","0.0767207646616733","0","","","","","","","",""
"","html-keyboard-response","486","1808801","0.0-255.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","487","1814837","0.0-256.0-0.0","null","","","","","","","","null","1,0,0","5","city","192","probe-131","0.9118210902176721","0.27697371398768317","0.16957585613283002","","","","","","","","",""
"","html-keyboard-response","488","1815839","0.0-256.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","489","1821542","0.0-257.0-0.0","1166","","","","","","","","51","1,1,1","5","city","193","probe-128","0.7721328667899442","0.2682198279156366","0.20285516879752188","1","","","","","","","",""
"","html-keyboard-response","490","1822543","0.0-257.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","491","1827234","0.0-258.0-0.0","154.69999980926514","","","","","","","","49","0,0,0","5","city","194","probe-190","0.6586785464316778","0.1622746166617484","0.20671926307750904","0","","","","","","","",""
"","html-keyboard-response","492","1828235","0.0-258.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","493","1832938","0.0-259.0-0.0","168.2000002861023","","","","","","","","49","1,1,0","5","city","195","probe-65","0.6609926277510622","0.21344664169370897","0.18379267994215934","1","","","","","","","",""
"","html-keyboard-response","494","1833941","0.0-259.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","495","1838711","0.0-260.0-0.0","233.30000019073486","","","","","","","","49","0,0,0","5","city","196","probe-87","0.5839787626748302","0.16329003298677197","0.14567752804013093","0","","","","","","","",""
"","html-keyboard-response","496","1839713","0.0-260.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","497","1844428","0.0-261.0-0.0","177.2000002861023","","","","","","","","49","1,1,0","5","city","197","probe-83","0.6462218103101168","0.2527512290537085","0.05469214111627741","1","","","","","","","",""
"","html-keyboard-response","498","1845432","0.0-261.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","499","1850154","0.0-262.0-0.0","183.30000019073486","","","","","","","","50","1,0,0","5","city","198","probe-20","0.6361070802576689","0.33146968809594884","0.1787242413452814","0","","","","","","","",""
"","html-keyboard-response","500","1851160","0.0-262.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","501","1855888","0.0-263.0-0.0","193.30000019073486","","","","","","","","50","1,1,0","5","city","199","probe-39","0.6928169587070157","0.3700641486795448","0.05385434052308431","1","","","","","","","",""
"","html-keyboard-response","502","1856891","0.0-263.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","503","1862058","0.0-264.0-0.0","626.9000000953674","","","","","","","","51","1,1,0","5","city","200","probe-49","0.7416928175894986","0.4193246704706033","0.1283991150238561","0","","","","","","","",""
"","html-keyboard-response","504","1863061","0.0-264.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","505","1868504","0.0-265.0-0.0","903.2000002861023","","","","","","","","49","0,1,0","5","city","201","probe-162","0.6361681983665287","0.49860040977518155","0.24029021324035832","0","","","","","","","",""
"","html-keyboard-response","506","1869506","0.0-265.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","507","1874350","0.0-266.0-0.0","309.40000009536743","","","","","","","","49","1,0,0","5","city","202","probe-152","0.555293687333652","0.35202039971920557","0.3800757764567105","1","","","","","","","",""
"","html-keyboard-response","508","1875356","0.0-266.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","509","1880102","0.0-267.0-0.0","207","","","","","","","","51","1,0,1","5","city","203","probe-19","0.40605625855477856","0.24696554238746007","0.4296993945146312","1","","","","","","","",""
"","html-keyboard-response","510","1881107","0.0-267.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","511","1885818","0.0-268.0-0.0","170.59999990463257","","","","","","","","51","0,0,0","5","city","204","probe-143","0.30933169421957996","0.22057621162633187","0.4163854003702146","0","","","","","","","",""
"","html-keyboard-response","512","1886822","0.0-268.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","513","1891811","0.0-269.0-0.0","453.40000009536743","","","","","","","","49","0,0,0","5","city","205","probe-154","0.4421296933550209","0.09255057209024938","0.5501985880477293","0","","","","","","","",""
"","html-keyboard-response","514","1892813","0.0-269.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","515","1898003","0.0-270.0-0.0","649.6999998092651","","","","","","","","49","0,0,1","5","city","206","probe-164","0.34284951334960134","0.055302641452797854","0.6728982883269677","0","","","","","","","",""
"","html-keyboard-response","516","1899005","0.0-270.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","517","1905043","0.0-271.0-0.0","null","","","","","","","","null","0,0,1","5","city","207","probe-212","0.28730669872453","0.23302466127838298","0.4769293901811815","","","","","","","","",""
"","html-keyboard-response","518","1906046","0.0-271.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","519","1911104","0.0-272.0-0.0","523","","","","","","","","50","0,0,0","5","city","208","probe-121","0.171769671572975","0.08343507116184853","0.522304087758895","0","","","","","","","",""
"","html-keyboard-response","520","1912106","0.0-272.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","521","1918478","0.0-273.0-0.0","1832.8000001907349","","","","","","","","50","1,0,1","5","city","209","probe-222","0.2829197245606939","0.13254090630066823","0.4614912085043219","0","","","","","","","",""
"","html-keyboard-response","522","1919483","0.0-273.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","523","1925337","0.0-274.0-0.0","1316.6000003814697","","","","","","","","50","0,0,0","5","city","210","probe-85","0.2643090667708293","0.1497573675484919","0.6219802512107593","0","","","","","","","",""
"","html-keyboard-response","524","1926340","0.0-274.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","525","1932246","0.0-275.0-0.0","1368.3999996185303","","","","","","","","50","0,0,1","5","city","211","probe-230","0.20249438234482156","0.10330678322563383","0.6451234901546414","0","","","","","","","",""
"","html-keyboard-response","526","1933251","0.0-275.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","527","1939595","0.0-276.0-0.0","1803.4000000953674","","","","","","","","51","0,0,1","5","city","212","probe-181","0.0728843506977675","0.07238867559383072","0.652486372943852","1","","","","","","","",""
"","html-keyboard-response","528","1940599","0.0-276.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","529","1946264","0.0-277.0-0.0","1127.2999997138977","","","","","","","","50","0,0,0","5","city","213","probe-17","0.2078822506745669","0.13898560853984143","0.6594118292865904","0","","","","","","","",""
"","html-keyboard-response","530","1947267","0.0-277.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","531","1952404","0.0-278.0-0.0","601.1999998092651","","","","","","","","50","1,0,1","5","city","214","probe-170","0.31443682405034823","0.16475715549581962","0.7696964964080509","0","","","","","","","",""
"","html-keyboard-response","532","1953410","0.0-278.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","533","1959358","0.0-279.0-0.0","1411.9000000953674","","","","","","","","50","0,0,1","5","city","215","probe-176","0.38362363755022844","0.05789349587236803","0.8455096099661384","0","","","","","","","",""
"","html-keyboard-response","534","1960364","0.0-279.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","535","1966321","0.0-280.0-0.0","1420.8999996185303","","","","","","","","50","1,0,1","5","city","216","probe-184","0.4204336646658757","0.10081821022003717","0.6545798851797641","0","","","","","","","",""
"","html-keyboard-response","536","1967324","0.0-280.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","537","1972783","0.0-281.0-0.0","919.6999998092651","","","","","","","","50","0,0,0","5","city","217","probe-05","0.3964737613175997","0.16424329583930847","0.6399751663805813","0","","","","","","","",""
"","html-keyboard-response","538","1973789","0.0-281.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","539","1980680","0.0-282.0-0.0","2352.699999809265","","","","","","","","49","0,0,1","5","city","218","probe-24","0.3383455276480561","0.10705978977637337","0.7138591439274506","0","","","","","","","",""
"","html-keyboard-response","540","1981683","0.0-282.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","541","1986743","0.0-283.0-0.0","523.8000001907349","","","","","","","","49","1,1,1","5","city","219","probe-102","0.3478272935262943","0.09911920695332092","0.6164719381488115","1","","","","","","","",""
"","html-keyboard-response","542","1987748","0.0-283.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","543","1993718","0.0-284.0-0.0","1431.8999996185303","","","","","","","","50","0,0,1","5","city","220","probe-126","0.4358963518883999","0.15917922486613525","0.5802576495104691","0","","","","","","","",""
"","html-keyboard-response","544","1994719","0.0-284.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","545","1999423","0.0-285.0-0.0","163.80000019073486","","","","","","","","49","0,0,1","5","city","221","probe-155","0.34751815163066674","0.23840227164392588","0.5792295459230248","0","","","","","","","",""
"","html-keyboard-response","546","2000429","0.0-285.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","547","2004967","0.0-286.0-0.0","0.09999990463256836","","","","","","","","49","0,0,0","5","city","222","probe-157","0.3781895649742469","0.21524260109112725","0.5697614708787498","0","","","","","","","",""
"","html-keyboard-response","548","2005972","0.0-286.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","549","2012031","0.0-287.0-0.0","1523.3000001907349","","","","","","","","50","0,0,0","5","city","223","probe-74","0.44052740466883905","0.10286955213062282","0.498957037143461","0","","","","","","","",""
"","html-keyboard-response","550","2013032","0.0-287.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","551","2017623","0.0-288.0-0.0","53.09999990463257","","","","","","","","51","1,0,0","5","city","224","probe-107","0.3238598521579498","0.07383183514479198","0.389975418155695","0","","","","","","","",""
"","html-keyboard-response","552","2018628","0.0-288.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","553","2024668","0.0-289.0-0.0","null","","","","","","","","null","0,0,0","5","city","225","probe-43","0.24652318771198192","0.06012867682662302","0.44677961506342984","","","","","","","","",""
"","html-keyboard-response","554","2025670","0.0-289.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","555","2031066","0.0-290.0-0.0","860.4000000953674","","","","","","","","49","0,0,1","5","city","226","probe-200","0.3744619303391356","0.10202754883708717","0.415773686618084","0","","","","","","","",""
"","html-keyboard-response","556","2032070","0.0-290.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","557","2036614","0.0-291.0-0.0","5.299999713897705","","","","","","","","50","1,0,1","5","city","227","probe-71","0.35231862669450836","0.12316102549815897","0.5506731258379103","0","","","","","","","",""
"","html-keyboard-response","558","2037616","0.0-291.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","559","2043285","0.0-292.0-0.0","1131.5","","","","","","","","49","0,0,1","5","city","228","probe-179","0.39223604207241525","0.10915157058191816","0.42694058764637427","0","","","","","","","",""
"","html-keyboard-response","560","2044288","0.0-292.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","561","2048826","0.0-293.0-0.0","0.20000028610229492","","","","","","","","50","0,1,0","5","city","229","probe-70","0.3122373921328007","0.15486131048646698","0.6036463557629453","1","","","","","","","",""
"","html-keyboard-response","562","2049831","0.0-293.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","563","2051335","0.0-294.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
