"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","do_trial","472","1794955","0.0-246.0-0.0","316.5","","","","","","","","50","1,0,0","4","countryside","183","probe-63","0.7059148929194962","0.24829508136901512","0.14999162732359075","0","","","","","","","",""
"","html-keyboard-response","473","1795972","0.0-246.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","474","1800595","0.0-247.0-0.0","52.40000003576279","","","","","","","","51","0,1,1","4","countryside","184","probe-37","0.6460587181513205","0.17856062904146433","0.26984437131924777","1","","","","","","","",""
"","html-keyboard-response","475","1801611","0.0-247.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","476","1806490","0.0-248.0-0.0","300.19999998807907","","","","","","","","51","0,0,0","4","countryside","185","probe-217","0.592787020142849","0.21809887968487662","0.07412989934712458","0","","","","","","","",""
"","html-keyboard-response","477","1807498","0.0-248.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","478","1812707","0.0-249.0-0.0","645.5","","","","","","","","50","1,0,0","4","countryside","186","probe-61","0.5781762235871437","0.10016138905602334","0.06714022328830077","0","","","","","","","",""
"","html-keyboard-response","479","1813718","0.0-249.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","480","1819020","0.0-250.0-0.0","735.1000000238419","","","","","","","","50","0,0,0","4","countryside","187","probe-157","0.7105847180874874","0.15084697230101","0.2012515420448714","0","","","","","","","",""
"","html-keyboard-response","481","1820037","0.0-250.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","482","1824866","0.0-251.0-0.0","262.19999998807907","","","","","","","","49","1,1,1","4","countryside","188","probe-31","0.6574784108266194","0.35777199248072417","0.1736473186806991","1","","","","","","","",""
"","html-keyboard-response","483","1825875","0.0-251.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","484","1831273","0.0-252.0-0.0","829.2999999523163","","","","","","","","50","1,0,0","4","countryside","189","probe-75","0.6909504286347269","0.20340426024524433","0.14318281564828933","0","","","","","","","",""
"","html-keyboard-response","485","1832290","0.0-252.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","486","1833809","0.0-253.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","break","487","1835405","0.0-253.0-1.0","1594.5999999642372","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_travel","488","1844423","0.0-254.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","489","1848432","0.0-254.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","490","1854732","0.0-255.0-0.0","1701.8999999761581","","","","","","","","49","1,0,0","5","coast","190","probe-134","1","0.36029479983287277","0.08221712159674832","1","","","","","","","",""
"","html-keyboard-response","491","1855745","0.0-255.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","492","1860626","0.0-256.0-0.0","316.89999997615814","","","","","","","","50","1,0,0","5","coast","191","probe-139","1","0.3158780498068339","0.09881391496470238","0","","","","","","","",""
"","html-keyboard-response","493","1861629","0.0-256.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","494","1866639","0.0-257.0-0.0","445.5","","","","","","","","51","1,0,0","5","coast","192","probe-80","0.7551563425044445","0.5372098372049245","0.19037366627854607","0","","","","","","","",""
"","html-keyboard-response","495","1867645","0.0-257.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","496","1872578","0.0-258.0-0.0","376.19999998807907","","","","","","","","49","1,0,0","5","coast","193","probe-38","0.6509716433084834","0.4588551813767339","0.30278182102704776","1","","","","","","","",""
"","html-keyboard-response","497","1873589","0.0-258.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","498","1878426","0.0-259.0-0.0","283.69999998807907","","","","","","","","50","0,0,1","5","coast","194","probe-104","0.5753748030798318","0.3863916079661132","0.25507810333054115","0","","","","","","","",""
"","html-keyboard-response","499","1879443","0.0-259.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","500","1884360","0.0-260.0-0.0","347.69999998807907","","","","","","","","51","1,0,0","5","coast","195","probe-208","0.609122591529947","0.2958982212074501","0.20353312685512598","0","","","","","","","",""
"","html-keyboard-response","501","1885366","0.0-260.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","502","1890362","0.0-261.0-0.0","441","","","","","","","","49","1,0,0","5","coast","196","probe-36","0.6416581410805345","0.31729188496746985","0.16748877196347206","1","","","","","","","",""
"","html-keyboard-response","503","1891368","0.0-261.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","504","1896417","0.0-262.0-0.0","504.10000002384186","","","","","","","","50","0,0,0","5","coast","197","probe-89","0.6296798907414606","0.37134241703207443","0.0997275512005346","0","","","","","","","",""
"","html-keyboard-response","505","1897434","0.0-262.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","506","1902370","0.0-263.0-0.0","368.30000001192093","","","","","","","","51","1,0,0","5","coast","198","probe-135","0.6312224488878824","0.19774132997990676","0.1558040461101531","0","","","","","","","",""
"","html-keyboard-response","507","1903387","0.0-263.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","508","1908068","0.0-264.0-0.0","124.30000001192093","","","","","","","","49","1,1,0","5","coast","199","probe-69","0.6653259286904819","0.23941430751894263","0.07190485670095605","1","","","","","","","",""
"","html-keyboard-response","509","1909077","0.0-264.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","510","1913987","0.0-265.0-0.0","345.5999999642372","","","","","","","","49","1,0,0","5","coast","200","probe-03","0.6756788966396212","0.22599526063229988","0.08215311593921575","1","","","","","","","",""
"","html-keyboard-response","511","1915006","0.0-265.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","512","1919794","0.0-266.0-0.0","234.69999998807907","","","","","","","","49","1,0,0","5","coast","201","probe-154","0.6197239508577793","0.25075187590766557","0.15272769361593702","1","","","","","","","",""
"","html-keyboard-response","513","1920803","0.0-266.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","514","1925709","0.0-267.0-0.0","339.7999999523163","","","","","","","","49","0,1,0","5","coast","202","probe-10","0.3203404294722276","0.5470479399852222","0.0852878582121466","0","","","","","","","",""
"","html-keyboard-response","515","1926716","0.0-267.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","516","1931477","0.0-268.0-0.0","189.5","","","","","","","","49","0,1,0","5","coast","203","probe-85","0.09731703190443115","0.5967479165785641","0.05235582995640787","0","","","","","","","",""
"","html-keyboard-response","517","1932490","0.0-268.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","518","1937234","0.0-269.0-0.0","179","","","","","","","","49","0,0,0","5","coast","204","probe-124","0.09850338656836889","0.5914184636877464","0.22809618711715132","0","","","","","","","",""
"","html-keyboard-response","519","1938240","0.0-269.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","520","1943123","0.0-270.0-0.0","315.0999999642372","","","","","","","","50","0,1,0","5","coast","205","probe-86","0.06023218097638896","0.5467185561391706","0.27417444921765977","1","","","","","","","",""
"","html-keyboard-response","521","1944138","0.0-270.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","522","1948735","0.0-271.0-0.0","29.69999998807907","","","","","","","","51","0,1,0","5","coast","206","probe-74","0.15569502603874083","0.7304638263649438","0.2249179083293949","0","","","","","","","",""
"","html-keyboard-response","523","1949742","0.0-271.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","524","1954597","0.0-272.0-0.0","296.80000001192093","","","","","","","","50","0,0,0","5","coast","207","probe-211","0.24619371708590748","0.7219575920560961","0.1698314769934548","0","","","","","","","",""
"","html-keyboard-response","525","1955613","0.0-272.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","526","1960322","0.0-273.0-0.0","142","","","","","","","","49","0,0,1","5","coast","208","probe-120","0.18589071290966291","0.7058320499438645","0.33401555873091304","0","","","","","","","",""
"","html-keyboard-response","527","1961338","0.0-273.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","528","1966049","0.0-274.0-0.0","148.10000002384186","","","","","","","","49","0,0,1","5","coast","209","probe-98","0.12436019417592058","0.6299131198331184","0.4453902409298267","0","","","","","","","",""
"","html-keyboard-response","529","1967065","0.0-274.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","530","1972036","0.0-275.0-0.0","403.10000002384186","","","","","","","","49","0,1,0","5","coast","210","probe-166","0.1630784634650612","0.6794695896511038","0.4790610058957716","0","","","","","","","",""
"","html-keyboard-response","531","1973048","0.0-275.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","532","1977949","0.0-276.0-0.0","345.4000000357628","","","","","","","","49","0,1,0","5","coast","211","probe-172","0.06708267660429033","0.6764878297684418","0.4151629274995435","0","","","","","","","",""
"","html-keyboard-response","533","1978966","0.0-276.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","534","1983904","0.0-277.0-0.0","361.10000002384186","","","","","","","","49","1,1,0","5","coast","212","probe-67","0.07577805788382157","0.747054045147478","0.2947094702326229","1","","","","","","","",""
"","html-keyboard-response","535","1984914","0.0-277.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","536","1989951","0.0-278.0-0.0","466.89999997615814","","","","","","","","49","0,1,1","5","coast","213","probe-177","0.15101625066245622","0.7114240021629782","0.24632579123155304","0","","","","","","","",""
"","html-keyboard-response","537","1990955","0.0-278.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","538","1996386","0.0-279.0-0.0","850.9000000357628","","","","","","","","49","0,0,1","5","coast","214","probe-227","0.11002409678146782","0.7189480020140333","0.20607950294982214","0","","","","","","","",""
"","html-keyboard-response","539","1997403","0.0-279.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","540","2002574","0.0-280.0-0.0","600.6999999880791","","","","","","","","49","0,1,0","5","coast","215","probe-159","0.17060070786275475","0.5455195123431739","0.2559230478023625","0","","","","","","","",""
"","html-keyboard-response","541","2003588","0.0-280.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","542","2009681","0.0-281.0-0.0","null","","","","","","","","null","0,1,0","5","coast","216","probe-94","0.055937608568574826","0.5300844027211523","0.372089180942006","","","","","","","","",""
"","html-keyboard-response","543","2010684","0.0-281.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","544","2015609","0.0-282.0-0.0","359","","","","","","","","49","0,0,0","5","coast","217","probe-125","0.13943786960948756","0.6979059468510811","0.3255203602442866","0","","","","","","","",""
"","html-keyboard-response","545","2016613","0.0-282.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","546","2021366","0.0-283.0-0.0","176.20000004768372","","","","","","","","50","0,0,0","5","coast","218","probe-53","0.06684586085934617","0.6327555093859302","0.27646077715304124","0","","","","","","","",""
"","html-keyboard-response","547","2022375","0.0-283.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","548","2027266","0.0-284.0-0.0","337","","","","","","","","49","0,0,0","5","coast","219","probe-181","0.10760088118281576","0.6421068876839052","0.32592939752221983","0","","","","","","","",""
"","html-keyboard-response","549","2028282","0.0-284.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","550","2033025","0.0-285.0-0.0","180.19999998807907","","","","","","","","51","0,0,1","5","coast","220","probe-218","0.18385853898412363","0.5842430372827286","0.3008547196007033","1","","","","","","","",""
"","html-keyboard-response","551","2034032","0.0-285.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","552","2039261","0.0-286.0-0.0","647.1999999880791","","","","","","","","51","0,1,0","5","coast","221","probe-148","0.1687807834487883","0.7707765028919477","0.2557764387911109","0","","","","","","","",""
"","html-keyboard-response","553","2040264","0.0-286.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","554","2045429","0.0-287.0-0.0","588","","","","","","","","50","0,1,1","5","coast","222","probe-93","0.08096084331112083","0.6162811693335516","0.23180303814222825","1","","","","","","","",""
"","html-keyboard-response","555","2046437","0.0-287.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","556","2051702","0.0-288.0-0.0","706.7999999523163","","","","","","","","50","1,1,0","5","coast","223","probe-23","0.06625960327911613","0.6821495637580361","0.23934956513459163","1","","","","","","","",""
"","html-keyboard-response","557","2052719","0.0-288.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","558","2057772","0.0-289.0-0.0","477.39999997615814","","","","","","","","49","0,1,0","5","coast","224","probe-197","0.20219599764980764","0.5467074272683076","0.30303998434786605","0","","","","","","","",""
"","html-keyboard-response","559","2058775","0.0-289.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","560","2063989","0.0-290.0-0.0","639","","","","","","","","51","0,0,0","5","coast","225","probe-122","0.1450460749161767","0.5683079979693886","0.3204786452324954","0","","","","","","","",""
"","html-keyboard-response","561","2065000","0.0-290.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","562","2069645","0.0-291.0-0.0","88.30000001192093","","","","","","","","50","0,1,1","5","coast","226","probe-20","0.19221138174552133","0.6364180587493352","0.30489381136728916","1","","","","","","","",""
"","html-keyboard-response","563","2070655","0.0-291.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","564","2076016","0.0-292.0-0.0","801.8999999761581","","","","","","","","49","0,1,0","5","coast","227","probe-96","0.1572420072272986","0.7864613463256862","0.26576280532841506","0","","","","","","","",""
"","html-keyboard-response","565","2077033","0.0-292.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","566","2082730","0.0-293.0-0.0","1135","","","","","","","","51","0,1,1","5","coast","228","probe-167","0.16593536369946954","0.6603628297453205","0.3116218853054439","1","","","","","","","",""
"","html-keyboard-response","567","2083738","0.0-293.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","568","2088616","0.0-294.0-0.0","317.2999999523163","","","","","","","","51","0,0,0","5","coast","229","probe-121","0.10136245118011332","0.684626440698452","0.3186029521161206","0","","","","","","","",""
"","html-keyboard-response","569","2089620","0.0-294.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","570","2091135","0.0-295.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
